timestamp,symbol,signal,action,signal_strength,confidence,price,position_size,trade_value,commission,margin_used,leverage,capital_after,available_margin,profit_loss,trade_return_pct,capital_before,mfe,mae,exit_reason
00:00 2024/02/20,BTCUSDT,BUY,BUY,0.6,0.5,51801.8,0.1815514117724823,9405.160156851893,0.9405160156851893,1880.9379844711548,5.0,14467.813210685505,8119.062015528845,,,,,,
01:00 2024/02/20,BTCUSDT,TREND_REVERSAL,SELL,,,52186.890525,-0.1815514117724823,9474.603650829731,0.9474603650829732,1880.9379844711548,,14536.30924429826,,68.49603361275547,3.6415891527659188,14467.813210685505,0.008794812740936795,0.0019455897429717138,TREND_REVERSAL
11:00 2024/02/20,BTCUSDT,BUY,BUY,0.49999999999999994,0.4,51610.1,0.18307658789256112,9449.073438844309,0.944907343884431,1889.7202017587738,5.0,14535.364336954375,8110.279798241227,,,,,,
13:00 2024/02/20,BTCUSDT,TREND_REVERSAL,SELL,,,51948.502445,-0.18307658789256112,9510.55457375897,0.9510554573758969,1889.7202017587738,,14595.89441641166,,60.530079457284394,3.2031239016733104,14535.364336954375,0.008079787581650486,0.0014314409613514218,TREND_REVERSAL
17:00 2024/02/20,BTCUSDT,BUY,BUY,0.6,0.5,51781.5,0.1832185504604459,9487.805737236115,0.9487805737236115,1897.466274133516,5.0,14594.945635837936,8102.533725866484,,,,,,
19:00 2024/02/20,BTCUSDT,TREND_REVERSAL,SELL,,,52320.38385,-0.1832185504604459,9586.064888531124,0.9586064888531124,1897.466274133516,,14692.246180644092,,97.30054480615625,5.127919591118364,14594.945635837936,0.012531086991994103,7.317064116958388e-05,TREND_REVERSAL
20:00 2024/02/20,BTCUSDT,BUY,BUY,0.5,0.4,52222.9,0.18286920139284987,9550.437515419531,0.9550437515419532,1909.9920034837319,5.0,14691.291136892549,8090.007996516268,,,,,,
21:00 2024/02/20,BTCUSDT,TREND_REVERSAL,SELL,,,52884.655635,-0.18286920139284987,9670.974741908329,0.9670974741908329,1909.9920034837319,,14810.861265907155,,119.57012901460655,6.26024238826741,14691.291136892549,0.017127431314487632,0.0010188726511888909,TREND_REVERSAL
01:00 2024/02/21,BTCUSDT,BUY,BUY,0.7,0.55,51351.8,0.18747268494657737,9627.541175830796,0.9627541175830797,1925.4119645679305,5.0,14809.898511789572,8074.58803543207,,,,,,
04:00 2024/02/21,BTCUSDT,TREND_REVERSAL,SELL,,,52008.699435,-0.18747268494657737,9750.210523658992,0.9750210523658993,1925.4119645679305,,14931.592838565402,,121.69432677582999,6.3204305891564685,14809.898511789572,0.01715399198434553,0.0016428513086477465,TREND_REVERSAL
05:00 2024/02/21,BTCUSDT,WEAK_BUY,BUY,0.3,0.25,52033.4,0.1865251039729772,9706.020621834767,0.9706020621834767,1941.1070690135025,5.0,14930.622236503219,8058.892930986498,,,,,,
06:00 2024/02/21,BTCUSDT,TREND_REVERSAL,SELL,,,52185.3906,-0.1865251039729772,9733.885407535427,0.9733885407535428,1941.1070690135025,,14957.513633663126,,26.89139715990638,1.3853639291300381,14930.622236503219,0.005647980639708445,0.0003536334347267031,TREND_REVERSAL
15:00 2024/02/21,BTCUSDT,BUY,BUY,0.5,0.4,51572.2,0.18851985879758923,9722.869981074125,0.9722869981074126,1944.4767723762063,5.0,14956.541346665019,8055.523227623794,,,,,,
16:00 2024/02/21,BTCUSDT,TREND_REVERSAL,SELL,,,51686.015569999996,-0.18851985879758923,9743.840357066398,0.9743840357066398,1944.4767723762063,,14976.537338621585,,19.9959919565656,1.028348203518519,14956.541346665019,0.004708142168407019,0.0008740436937380024,TREND_REVERSAL
17:00 2024/02/21,BTCUSDT,BUY,BUY,0.7,0.5999999999999999,51100.1,0.21167058533923358,10816.928897297264,1.0816928897297264,2163.2776155786737,5.0,14975.455645731856,7836.722384421326,,,,,,
18:00 2024/02/21,BTCUSDT,TREND_REVERSAL,SELL,,,51277.535995,-0.21167058533923358,10853.946058815269,1.085394605881527,2163.2776155786737,,15011.387412643979,,35.93176691212276,1.6609873209690225,14975.455645731856,0.0062099512240401155,0.004654454939312358,TREND_REVERSAL
19:00 2024/02/21,BTCUSDT,BUY,BUY,0.8,0.65,50965.7,0.21272262670381123,10842.099653677222,1.0842099653677222,2168.311515159686,5.0,15010.303202678611,7831.688484840313,,,,,,
20:00 2024/02/21,BTCUSDT,TREND_REVERSAL,SELL,,,51313.734185,-0.21272262670381123,10915.592321814353,1.0915592321814354,2168.311515159686,,15082.70431158356,,72.40110890494931,3.3390547621390696,15010.303202678611,0.008661308360678254,0.010560462701999677,TREND_REVERSAL
22:00 2024/02/21,BTCUSDT,BUY,BUY,0.9,0.75,50957.6,0.23514393628302413,11982.969766068209,1.198296976606821,2396.4741295071663,5.0,15081.506014606954,7603.525870492834,,,,,,
00:00 2024/02/22,BTCUSDT,TREND_REVERSAL,SELL,,,51354.632139999994,-0.23514393628302413,12075.730347766303,1.2075730347766302,2396.4741295071663,,15173.05902327027,,91.5530086633174,3.8203211766840663,15081.506014606954,0.009365202807570765,0.0026598800364392803,TREND_REVERSAL
02:00 2024/02/22,BTCUSDT,BUY,BUY,0.7,0.55,50860.0,0.19391443895253002,9862.981489543934,0.9862981489543935,1972.4976730251353,5.0,15172.072725121316,8027.502326974864,,,,,,
03:00 2024/02/22,BTCUSDT,TREND_REVERSAL,SELL,,,51074.346155,-0.19391443895253002,9904.053179514134,0.9904053179514135,1972.4976730251353,,15212.154009773565,,40.081284652248755,2.0320066887976505,15172.072725121316,0.004336334500616562,0.0056651316077531485,TREND_REVERSAL
04:00 2024/02/22,BTCUSDT,WEAK_BUY,BUY,0.3,0.25,50962.5,0.19402305825563537,9888.394501358136,0.9888394501358136,1977.5800212705635,5.0,15211.16517032343,8022.4199787294365,,,,,,
07:00 2024/02/22,BTCUSDT,TREND_REVERSAL,SELL,,,51872.60624,-0.19402305825563537,10064.481702375155,1.0064481702375154,1977.5800212705635,,15386.24592317021,,175.08075284678122,8.853282848918278,15211.16517032343,0.02074660799704666,0.00027171807953652055,TREND_REVERSAL
21:00 2024/02/22,BTCUSDT,BUY,BUY,0.75,0.6000000000000001,51180.0,0.21712170227216876,11112.844336725713,1.1112844336725713,2222.4577444579195,5.0,15385.134638736537,7777.542255542081,,,,,,
23:00 2024/02/22,BTCUSDT,TREND_REVERSAL,SELL,,,51607.519495,-0.21712170227216876,11205.112482798535,1.1205112482798536,2222.4577444579195,,15476.282273561079,,91.14763482454191,4.1012089004542025,15385.134638736537,0.010217171829958552,0.0022577808194390665,TREND_REVERSAL
00:00 2024/02/23,BTCUSDT,BUY,BUY,0.5,0.4,51489.2,0.1953726893759216,10060.086456988593,1.0060086456988593,2011.9166955629403,5.0,15475.27626491538,7988.083304437059,,,,,,
01:00 2024/02/23,BTCUSDT,TREND_REVERSAL,SELL,,,51710.01437,-0.1953726893759216,10102.72457513445,1.0102724575134452,2011.9166955629403,,15516.904110603724,,41.6278456883448,2.0690640810402545,15475.27626491538,0.0050148891295365055,0.0006248465961295598,TREND_REVERSAL
03:00 2024/02/23,BTCUSDT,WEAK_BUY,BUY,0.3,0.25,51535.1,0.19571103329366626,10086.491971276015,1.0086491971276015,2017.197534378484,5.0,15515.895461406597,7982.802465621516,,,,,,
04:00 2024/02/23,BTCUSDT,TREND_REVERSAL,SELL,,,52015.19911,-0.19571103329366626,10179.94836479389,1.0179948364793892,2017.197534378484,,15608.333860087992,,92.43839868139638,4.58251594630654,15515.895461406597,0.011293160298373963,0.001187029739249262,TREND_REVERSAL
07:00 2024/02/23,BTCUSDT,WEAK_BUY,BUY,0.3,0.25,51304.7,0.19774829614162437,10145.92427990765,1.014592427990765,2029.083401811439,5.0,15607.319267660001,7970.916598188561,,,,,,
08:00 2024/02/23,BTCUSDT,TREND_REVERSAL,SELL,,,51470.626339999995,-0.19774829614162437,10178.228660077211,1.017822866007721,2029.083401811439,,15638.605824963555,,31.286557303554417,1.5419059303143345,15607.319267660001,0.0037525828772620603,0.0006152195961999776,TREND_REVERSAL
11:00 2024/02/23,BTCUSDT,BUY,BUY,0.6,0.5,51124.1,0.19883174053384436,10165.602040915624,1.0165602040915624,2033.0187572452626,5.0,15637.589264759463,7966.981242754738,,,,,,
12:00 2024/02/23,BTCUSDT,TREND_REVERSAL,SELL,,,51248.137465,-0.19883174053384436,10189.756371283669,1.018975637128367,2033.0187572452626,,15660.724619490378,,23.135354730916244,1.1379803874640397,15637.589264759463,0.00469116920219276,0.002189781482111881,TREND_REVERSAL
17:00 2024/02/23,BTCUSDT,BUY,BUY,0.5,0.4,51045.7,0.19941877577677938,10179.979976218881,1.0179979976218883,2035.8942005337492,5.0,15659.706621492756,7964.105799466251,,,,,,
18:00 2024/02/23,BTCUSDT,TREND_REVERSAL,SELL,,,51217.538994999995,-0.19941877577677938,10213.738924682359,1.0213738924682358,2035.8942005337492,,15692.444196063765,,32.73757457100905,1.608019442386852,15659.706621492756,0.003421228096604545,0.0009452289322386994,TREND_REVERSAL
23:00 2024/02/23,BTCUSDT,BUY,BUY,0.5,0.4,50934.4,0.2002593282229976,10200.598731877823,1.0200598731877824,2040.0177454882898,5.0,15691.424136190577,7959.98225451171,,,,,,
00:00 2024/02/24,BTCUSDT,TREND_REVERSAL,SELL,,,51070.346355,-0.2002593282229976,10227.313253168115,1.0227313253168115,2040.0177454882898,,15717.115926155553,,25.691789964975584,1.2593905137244827,15691.424136190577,0.0040275928026804846,0.006416692421645971,TREND_REVERSAL
07:00 2024/02/24,BTCUSDT,BUY,BUY,0.5,0.4,50774.1,0.2012074138586624,10216.636158268711,1.0216636158268713,2043.2250704002222,5.0,15716.094262539726,7956.774929599778,,,,,,
08:00 2024/02/24,BTCUSDT,TREND_REVERSAL,SELL,,,50911.954275000004,-0.2012074138586624,10243.862654163222,1.0243862654163223,2043.2250704002222,,15742.29637216882,,26.20210962909434,1.2823897870420087,15716.094262539726,0.0031502931087922176,0.001292694961187759,TREND_REVERSAL
09:00 2024/02/24,BTCUSDT,BUY,BUY,0.7,0.55,50612.6,0.20217283130899683,10233.00426654183,1.023300426654183,2046.4985283819465,5.0,15741.273071742165,7953.501471618054,,,,,,
10:00 2024/02/24,BTCUSDT,TREND_REVERSAL,SELL,,,50817.05902,-0.20217283130899683,10273.828700869795,1.0273828700869796,2046.4985283819465,,15781.070123200045,,39.79705145787874,1.9446410982442324,15741.273071742165,0.00410883795836193,0.000298934919493004,TREND_REVERSAL
11:00 2024/02/24,BTCUSDT,WEAK_BUY,BUY,0.3,0.25,50869.9,0.2016456800599181,10258.208464859033,1.0258208464859033,2051.5391160160057,5.0,15780.044302353559,7948.460883983995,,,,,,
12:00 2024/02/24,BTCUSDT,TREND_REVERSAL,SELL,,,50982.85073,-0.2016456800599181,10280.471606844141,1.0280471606844142,2051.5391160160057,,15801.279397177983,,21.235094824423307,1.0350811572952545,15780.044302353559,0.003274002457074097,0.0006397077231645829,TREND_REVERSAL
14:00 2024/02/24,BTCUSDT,WEAK_BUY,BUY,0.3,0.25,51000.6,0.20138648580929813,10271.3451497461,1.02713451497461,2054.166321633138,5.0,15800.252262663009,7945.833678366862,,,,,,
15:00 2024/02/24,BTCUSDT,TREND_REVERSAL,SELL,,,51101.244810000004,-0.20138648580929813,10291.100112766535,1.0291100112766536,2054.166321633138,,15818.978115672167,,18.7258530091591,0.9116035450465061,15800.252262663009,0.0026027798267737132,0.000675449065003706,TREND_REVERSAL
00:00 2024/02/25,BTCUSDT,WEAK_BUY,BUY,0.2,0.2,51253.5,0.20061724126521915,10282.849891975671,1.0282849891975672,2056.467155037382,5.0,15817.94983068297,7943.532844962618,,,,,,
01:00 2024/02/25,BTCUSDT,TREND_REVERSAL,SELL,,,51566.02157,-0.20061724126521915,10345.032990396185,1.0345032990396186,2056.467155037382,,15879.098425804445,,61.14859512147387,2.9734778390060077,15817.94983068297,0.009494239307564776,8.511529704639417e-05,TREND_REVERSAL
02:00 2024/02/25,BTCUSDT,WEAK_BUY,BUY,0.30000000000000004,0.30000000000000004,51472.9,0.20052132241962062,10321.93004747173,1.032193004747173,2064.282795354578,5.0,15878.066232799698,7935.717204645422,,,,,,
03:00 2024/02/25,BTCUSDT,TREND_REVERSAL,SELL,,,51582.020769999996,-0.20052132241962062,10343.295017876737,1.0343295017876737,2064.282795354578,,15898.396873702917,,20.33064090321995,0.9848767305027989,15878.066232799698,0.0037790104922888756,5.194017287614177e-05,TREND_REVERSAL
08:00 2024/02/25,BTCUSDT,BUY,BUY,0.5,0.4,51515.6,0.20059861416555175,10334.474665805294,1.0334474665805293,2066.7915935813794,5.0,15897.363426236338,7933.20840641862,,,,,,
09:00 2024/02/25,BTCUSDT,TREND_REVERSAL,SELL,,,51709.914375,-0.20059861416555175,10372.937162244343,1.0372937162244344,2066.7915935813794,,15934.788628959162,,37.42520272282514,1.8107874465452984,15897.363426236338,0.0039466502243452484,0.001018587696584934,TREND_REVERSAL
21:00 2024/02/25,BTCUSDT,BUY,BUY,0.5,0.4,51631.9,0.20060490915157986,10358.130489453899,1.0358130489453898,2071.522521764691,5.0,15933.752815910217,7928.477478235309,,,,,,
22:00 2024/02/25,BTCUSDT,TREND_REVERSAL,SELL,,,51758.71193500001,-0.20060490915157986,10383.051705523469,1.038305170552347,2071.522521764691,,15957.635726809234,,23.88291089901736,1.1529158214834159,15933.752815910217,0.003393437865307425,0.0003753614716620493,TREND_REVERSAL
00:00 2024/02/26,BTCUSDT,BUY,BUY,0.75,0.6000000000000001,51393.0,0.22425153495668462,11525.535383985696,1.1525535383985697,2304.9918272057785,5.0,15956.483173270835,7695.0081727942215,,,,,,
01:00 2024/02/26,BTCUSDT,TREND_REVERSAL,SELL,,,51582.320755,-0.22425153495668462,11567.414605936801,1.15674146059368,2304.9918272057785,,15997.205653761346,,40.72248049051146,1.7667082377414414,15956.483173270835,0.00393867314592543,0.00030293758987463447,TREND_REVERSAL
10:00 2024/02/26,BTCUSDT,BUY,BUY,0.5,0.4,51434.6,0.20216320677024563,10398.703584128623,1.0398703584128624,2079.636734988975,5.0,15996.165783402934,7920.363265011025,,,,,,
11:00 2024/02/26,BTCUSDT,TREND_REVERSAL,SELL,,,51569.82138,-0.20216320677024563,10425.520462749573,1.0425520462749573,2079.636734988975,,16021.94010997761,,25.77432657467491,1.2393667673316777,15996.165783402934,0.002702875475536867,0.0005768538393936661,TREND_REVERSAL
17:00 2024/02/26,BTCUSDT,BUY,BUY,1.0,0.8999999999999999,50977.2,0.2723900376765939,13886.375712718696,1.3886375712718697,2777.1362857294525,5.0,16020.551472406338,7222.8637142705475,,,,,,
18:00 2024/02/26,BTCUSDT,TREND_REVERSAL,SELL,,,51188.44045,-0.2723900376765939,13943.221222781585,1.3943221222781585,2777.1362857294525,,16076.002660346949,,55.45118794061077,1.9967038789400198,16020.551472406338,0.00569345958916127,0.00035992448786649906,TREND_REVERSAL
19:00 2024/02/26,BTCUSDT,BUY,BUY,0.8,0.65,51116.0,0.22713918080065204,11611.026888124421,1.161102688812442,2322.089273161226,5.0,16074.841557658136,7677.910726838774,,,,,,
20:00 2024/02/26,BTCUSDT,TREND_REVERSAL,SELL,,,51262.336755000004,-0.22713918080065204,11643.685176457857,1.1643685176457856,2322.089273161226,,16106.335477473925,,31.49391981579006,1.356275151855602,16074.841557658136,0.002864795331326596,0.002700698363626343,TREND_REVERSAL
21:00 2024/02/26,BTCUSDT,BUY,BUY,0.7999999999999999,0.65,51263.0,0.22691519030095458,11632.935018067858,1.1632935018067858,2326.470680079567,5.0,16105.17218397212,7673.529319920433,,,,,,
00:00 2024/02/27,BTCUSDT,TREND_REVERSAL,SELL,,,53439.92787,-0.22691519030095458,12126.331402290336,1.2126331402290336,2326.470680079567,,16597.35593505437,,492.1837510822494,21.1558114742893,16105.17218397212,0.04813049342265911,0.0007171119898252036,TREND_REVERSAL
02:00 2024/02/27,BTCUSDT,WEAK_BUY,BUY,0.2,0.2,53624.6,0.20118157259513994,10788.820771853232,1.0788820771853234,2157.656271557068,5.0,16596.277052977184,7842.343728442932,,,,,,
03:00 2024/02/27,BTCUSDT,TREND_REVERSAL,SELL,,,54534.973115,-0.20118157259513994,10971.431652709378,1.0971431652709378,2157.656271557068,,16777.79079066806,,181.5137376908748,8.412541890181876,16596.277052977184,0.018134776697498356,0.003197649145488945,TREND_REVERSAL
04:00 2024/02/27,BTCUSDT,BUY,BUY,0.44999999999999996,0.4,54486.0,0.20015350757872183,10906.109292134935,1.0906109292134936,2181.1128027868476,5.0,16776.700179738848,7818.887197213153,,,,,,
05:00 2024/02/27,BTCUSDT,TREND_REVERSAL,SELL,,,54683.66568,-0.20015350757872183,10945.12749311417,1.094512749311417,2181.1128027868476,,16814.62386796877,,37.92368822992377,1.7387311734389885,16776.700179738848,0.00547408117609373,0.0024798580208274463,TREND_REVERSAL
08:00 2024/02/27,BTCUSDT,WEAK_BUY,BUY,0.25,0.25,54601.4,0.20016896112883004,10930.05198945541,1.0930051989455412,2185.90110283594,5.0,16813.530862769825,7814.09889716406,,,,,,
10:00 2024/02/27,BTCUSDT,TREND_REVERSAL,SELL,,,56416.37904,-0.20016896112883004,11292.807983087101,1.12928079830871,2185.90110283594,,17175.157575603207,,361.62671283338153,16.543598992846245,16813.530862769825,0.0548652625022947,0.0008045191809427801,TREND_REVERSAL
12:00 2024/02/27,BTCUSDT,BUY,BUY,0.45,0.4,55817.9,0.20000488058744748,11164.410616763293,1.1164410616763294,2232.770484828417,5.0,17174.04113454153,7767.2295151715825,,,,,,
14:00 2024/02/27,BTCUSDT,TREND_REVERSAL,SELL,,,56393.680175,-0.20000488058744748,11279.01126928758,1.127901126928758,2232.770484828417,,17287.51388593889,,113.47275139735773,5.082150277800624,17174.04113454153,0.01214440549070154,0.0018701111241415079,TREND_REVERSAL
15:00 2024/02/27,BTCUSDT,BUY,BUY,0.45,0.4,56100.0,0.20030096302781247,11237.445870061574,1.1237445870061575,2247.376805172056,5.0,17286.390141351883,7752.623194827944,,,,,,
17:00 2024/02/27,BTCUSDT,TREND_REVERSAL,SELL,,,56675.566080000004,-0.20030096302781247,11352.170465970423,1.1352170465970424,2247.376805172056,,17399.979520214136,,113.58937886225159,5.054309477647001,17286.390141351883,0.012926180785434746,0.0004849133657400734,TREND_REVERSAL
19:00 2024/02/27,BTCUSDT,WEAK_BUY,BUY,0.3,0.30000000000000004,56590.1,0.19985804386525538,11310.552187473597,1.1310552187473597,2261.9973376278376,5.0,17398.84846499539,7738.002662372162,,,,,,
21:00 2024/02/27,BTCUSDT,TREND_REVERSAL,SELL,,,57158.14195,-0.19985804386525538,11423.514441099593,1.1423514441099594,2261.9973376278376,,17510.668367177277,,111.81990218188584,4.943414402916656,17398.84846499539,0.015989108585022973,0.001555485919707133,TREND_REVERSAL
23:00 2024/02/27,BTCUSDT,BUY,BUY,0.8,0.65,56780.0,0.22272972562062604,12647.226150430186,1.2647226150430186,2529.3187641478294,5.0,17509.403644562233,7470.681235852171,,,,,,
00:00 2024/02/28,BTCUSDT,TREND_REVERSAL,SELL,,,57092.54523,-0.22272972562062604,12716.206934061083,1.2716206934061083,2529.3187641478294,,17577.112807499725,,67.70916293749124,2.676972309589599,17509.403644562233,0.007698822526291662,0.009695517337553415,TREND_REVERSAL
01:00 2024/02/28,BTCUSDT,BUY,BUY,0.8,0.65,56816.0,0.223433213744071,12695.216201156743,1.2695216201156745,2538.9162944166274,5.0,17575.843285879608,7461.083705583373,,,,,,
03:00 2024/02/28,BTCUSDT,TREND_REVERSAL,SELL,,,57397.13,-0.223433213744071,12824.425215586229,1.2824425215586228,2538.9162944166274,,17703.769857787534,,127.92657190792663,5.038628968952307,17575.843285879608,0.0154906222585237,0.0016392590677423377,TREND_REVERSAL
05:00 2024/02/28,BTCUSDT,BUY,BUY,0.6000000000000001,0.5,56758.9,0.2027426607556154,11508.025780082278,1.1508025780082278,2301.4900815123797,5.0,17702.619055209525,7698.50991848762,,,,,,
07:00 2024/02/28,BTCUSDT,TREND_REVERSAL,SELL,,,57075.046105,-0.2027426607556154,11571.546710077124,1.1571546710077125,2301.4900815123797,,17764.98283053336,,62.363775323837864,2.7097129735556678,17702.619055209525,0.006840207313176409,0.0017641803902664044,TREND_REVERSAL
09:00 2024/02/28,BTCUSDT,BUY,BUY,0.6000000000000001,0.5,56813.3,0.20324886672393055,11547.816201788677,1.1547816201788677,2309.447767969337,5.0,17763.828048913183,7690.552232030663,,,,,,
10:00 2024/02/28,BTCUSDT,TREND_REVERSAL,SELL,,,56968.851415,-0.20324886672393055,11578.854488662737,1.1578854488662738,2309.447767969337,,17793.708450338378,,29.880401425193575,1.2938331769012887,17763.828048913183,0.0036566956602171945,0.0014210867555413322,TREND_REVERSAL
11:00 2024/02/28,BTCUSDT,BUY,BUY,0.6000000000000001,0.5,56966.9,0.20302860946830428,11566.48878824458,1.156648878824458,2313.182098543989,5.0,17792.551801459555,7686.817901456011,,,,,,
12:00 2024/02/28,BTCUSDT,TREND_REVERSAL,SELL,,,57247.1375,-0.20302860946830428,11622.806722665817,1.1622806722665817,2313.182098543989,,17847.707455208525,,55.15565374897013,2.384406043246113,17792.551801459555,0.006235794703684551,0.0006397842022976613,TREND_REVERSAL
14:00 2024/02/28,BTCUSDT,BUY,BUY,0.6000000000000001,0.5,57230.0,0.2027085417767874,11601.589896377838,1.160158989637784,2320.2019691771084,5.0,17846.547296218887,7679.798030822892,,,,,,
16:00 2024/02/28,BTCUSDT,TREND_REVERSAL,SELL,,,59527.923455000004,-0.2027085417767874,12066.818558563271,1.2066818558563273,2320.2019691771084,,18310.569276548464,,464.0219803295764,19.999206383492048,17846.547296218887,0.04161312989741031,0.0007488966806247551,TREND_REVERSAL
19:00 2024/02/28,BTCUSDT,BUY,BUY,0.6,0.55,59017.7,0.20166611084058683,11902.465123257989,1.190246512325799,2380.3740059513,5.0,18309.379030036136,7619.6259940487,,,,,,
22:00 2024/02/28,BTCUSDT,TREND_REVERSAL,SELL,,,61039.247885000004,-0.20166611084058683,12309.547729602466,1.2309547729602466,2380.3740059513,,18715.230681607653,,405.85165157151624,17.04991108778809,18309.379030036136,0.03878895065831664,0.0011953593181727278,TREND_REVERSAL
23:00 2024/02/28,BTCUSDT,BUY,BUY,0.6,0.55,61006.6,0.19940301447785935,12165.508188042128,1.216550818804213,2432.979988608995,5.0,18714.014130788848,7567.020011391005,,,,,,
00:00 2024/02/29,BTCUSDT,TREND_REVERSAL,SELL,,,62530.8733,-0.19940301447785935,12468.84463395309,1.246884463395309,2432.979988608995,,19016.103692236415,,302.0895614475663,12.416442505155157,18714.014130788848,0.026771988712691184,0.0005564747513937594,TREND_REVERSAL
04:00 2024/02/29,BTCUSDT,BUY,BUY,0.8,0.65,60450.3,0.22719246499380794,13734.53935924852,1.373453935924852,2746.770533323038,5.0,19014.73023830049,7253.229466676962,,,,,,
08:00 2024/02/29,BTCUSDT,TREND_REVERSAL,SELL,,,61424.128639999995,-0.22719246499380794,13955.099195818355,1.3955099195818355,2746.770533323038,,19233.894564950744,,219.16432665025334,7.978982007831166,19014.73023830049,0.037378879952202945,0.010613519461081848,TREND_REVERSAL
09:00 2024/02/29,BTCUSDT,BUY,BUY,0.6000000000000001,0.5,61466.9,0.20339453376073927,12502.656568791346,1.2502656568791346,2500.406293443597,5.0,19232.644299293865,7499.593706556403,,,,,,
10:00 2024/02/29,BTCUSDT,TREND_REVERSAL,SELL,,,61827.008495,-0.20339453376073927,12575.27556666179,1.2575275566661792,2500.406293443597,,19304.005769607644,,71.36147031377804,2.853994988770323,19232.644299293865,0.0059025022341173605,0.005203733263470268,TREND_REVERSAL
11:00 2024/02/29,BTCUSDT,BUY,BUY,0.6000000000000001,0.5,61636.5,0.20357424172762842,12548.231130432483,1.2548231130432483,2509.5207500489937,5.0,19302.7509464946,7490.479249951006,,,,,,
12:00 2024/02/29,BTCUSDT,TREND_REVERSAL,SELL,,,62539.87285,-0.20357424172762842,12731.507193181045,1.2731507193181046,2509.5207500489937,,19484.753858523847,,182.00291202924416,7.252496797473816,19302.7509464946,0.0199420265129288,0.003773254427006463,TREND_REVERSAL
13:00 2024/02/29,BTCUSDT,BUY,BUY,0.8,0.65,62636.9,0.22466504937434822,14073.02584726767,1.407302584726767,2814.4644462312226,5.0,19483.34655593912,7185.535553768777,,,,,,
15:00 2024/02/29,BTCUSDT,TREND_REVERSAL,SELL,,,62779.86085,-0.22466504937434822,14104.44053757996,1.410444053757996,2814.4644462312226,,19513.35080219765,,30.00424625853117,1.0660730249660495,19483.34655593912,0.01846372233433518,0.0012776469398681062,TREND_REVERSAL
18:00 2024/02/29,BTCUSDT,BUY,BUY,0.5,0.45,62799.1,0.20197228975301357,12684.312205329546,1.2684312205329547,2536.7356042856945,5.0,19512.082370977114,7463.2643957143055,,,,,,
19:00 2024/02/29,BTCUSDT,TREND_REVERSAL,SELL,,,63031.948245,-0.20197228975301357,12730.706914636095,1.2730706914636096,2536.7356042856945,,19557.2040095922,,45.12163861508537,1.7787284783977682,19512.082370977114,0.010720318980380472,0.0016184128953495064,TREND_REVERSAL
20:00 2024/02/29,BTCUSDT,BUY,BUY,0.8,0.65,62745.3,0.2251108424098862,14125.353572628048,1.4125353572628048,2824.9294680522066,5.0,19555.791474234935,7175.070531947793,,,,,,
21:00 2024/02/29,BTCUSDT,TREND_REVERSAL,SELL,,,63010.349325,-0.2251108424098862,14184.312817091955,1.4184312817091955,2824.9294680522066,,19613.33228741713,,57.54081318219826,2.03689379975468,19555.791474234935,0.006568494020964057,0.011033537968063197,TREND_REVERSAL
02:00 2024/03/01,BTCUSDT,BUY,BUY,1.0,1.0,60912.8,0.27905828193354293,16999.071226827306,1.6999071226827307,3399.644263152303,5.0,19611.63238029445,6600.355736847697,,,,,,
05:00 2024/03/01,BTCUSDT,TREND_REVERSAL,SELL,,,61430.828305,-0.27905828193354293,17142.78140454776,1.7142781404547762,3399.644263152303,,19753.62827987445,,141.99589958000047,4.176786998541297,19611.63238029445,0.02403568964063704,0.00518495042926251,TREND_REVERSAL
07:00 2024/03/01,BTCUSDT,BUY,BUY,0.8,0.65,61184.1,0.2331734766588486,14267.222638708321,1.4267222638708321,2853.301862648532,5.0,19752.20155761058,7146.698137351468,,,,,,
08:00 2024/03/01,BTCUSDT,TREND_REVERSAL,SELL,,,61562.021745,-0.2331734766588486,14354.630640429288,1.435463064042929,2853.301862648532,,19838.174096267503,,85.97253865692421,3.0130894940474886,19752.20155761058,0.010280601406783246,0.0003163932637424796,TREND_REVERSAL
10:00 2024/03/01,BTCUSDT,BUY,BUY,0.8,0.65,61038.4,0.23473043494976345,14328.286559146674,1.4328286559146675,2865.5140361275285,5.0,19836.74126761159,7134.485963872472,,,,,,
12:00 2024/03/01,BTCUSDT,TREND_REVERSAL,SELL,,,61607.91945,-0.23473043494976345,14461.253728848491,1.446125372884849,2865.5140361275285,,19968.26231194052,,131.52104432893177,4.58978887106308,19836.74126761159,0.00933051331653176,0.003464070944399102,TREND_REVERSAL
13:00 2024/03/01,BTCUSDT,BUY,BUY,0.6000000000000001,0.5,61379.7,0.21146031184188485,12980.019471286478,1.298001947128648,2595.874100552268,5.0,19966.964309993393,7404.125899447732,,,,,,
14:00 2024/03/01,BTCUSDT,TREND_REVERSAL,SELL,,,61616.51902,-0.21146031184188485,13029.448326580628,1.3029448326580628,2595.874100552268,,20015.090220454884,,48.125910461492644,1.853938542368212,19966.964309993393,0.007579179347769163,0.0019430368973603648,TREND_REVERSAL
15:00 2024/03/01,BTCUSDT,BUY,BUY,0.6000000000000001,0.5,61494.0,0.21156224417497113,13010.45913372784,1.301045913372784,2601.961728659135,5.0,20013.78917454151,7398.038271340865,,,,,,
